t,n_bits,p,prep_init,cost_total,prep_in_mixers,reflection_anc,reflection_noanc,total_depth_anc,total_depth_noanc,n_ancillas_anc
486,3888,6,495,6,5940,162,46662,6603,53103,3887
487,3896,6,495,6,5940,162,46758,6603,53199,3895
488,3904,6,495,6,5940,162,46854,6603,53295,3903
489,3912,6,495,6,5940,162,46950,6603,53391,3911
490,3920,6,495,6,5940,162,47046,6603,53487,3919
491,3928,6,495,6,5940,162,47142,6603,53583,3927
492,3936,6,495,6,5940,162,47238,6603,53679,3935
493,3944,6,495,6,5940,162,47334,6603,53775,3943
494,3952,6,495,6,5940,162,47430,6603,53871,3951
495,3960,6,495,6,5940,162,47526,6603,53967,3959
496,3968,6,495,6,5940,162,47622,6603,54063,3967
497,3976,6,495,6,5940,162,47718,6603,54159,3975
498,3984,6,495,6,5940,162,47814,6603,54255,3983
499,3992,6,495,6,5940,162,47910,6603,54351,3991
500,4000,6,495,6,5940,162,48006,6603,54447,3999
501,4008,6,495,6,5940,162,48102,6603,54543,4007
502,4016,6,495,6,5940,162,48198,6603,54639,4015
503,4024,6,495,6,5940,162,48294,6603,54735,4023
504,4032,6,495,6,5940,162,48390,6603,54831,4031
505,4040,6,495,6,5940,162,48486,6603,54927,4039
506,4048,6,495,6,5940,162,48582,6603,55023,4047
507,4056,6,495,6,5940,162,48678,6603,55119,4055
508,4064,6,495,6,5940,162,48774,6603,55215,4063
509,4072,6,495,6,5940,162,48870,6603,55311,4071
510,4080,6,495,6,5940,162,48966,6603,55407,4079
511,4088,6,495,6,5940,162,49062,6603,55503,4087
512,4096,6,495,6,5940,162,49158,6603,55599,4095
513,4104,6,495,6,5940,174,49254,6615,55695,4103
514,4112,6,495,6,5940,174,49350,6615,55791,4111
515,4120,6,495,6,5940,174,49446,6615,55887,4119
516,4128,6,495,6,5940,174,49542,6615,55983,4127
517,4136,6,495,6,5940,174,49638,6615,56079,4135
518,4144,6,495,6,5940,174,49734,6615,56175,4143
519,4152,6,495,6,5940,174,49830,6615,56271,4151
520,4160,6,495,6,5940,174,49926,6615,56367,4159
521,4168,6,495,6,5940,174,50022,6615,56463,4167
522,4176,6,495,6,5940,174,50118,6615,56559,4175
523,4184,6,495,6,5940,174,50214,6615,56655,4183
524,4192,6,495,6,5940,174,50310,6615,56751,4191
525,4200,6,495,6,5940,174,50406,6615,56847,4199
526,4208,6,495,6,5940,174,50502,6615,56943,4207
527,4216,6,495,6,5940,174,50598,6615,57039,4215
528,4224,6,495,6,5940,174,50694,6615,57135,4223
529,4232,6,495,6,5940,174,50790,6615,57231,4231
530,4240,6,495,6,5940,174,50886,6615,57327,4239
531,4248,6,495,6,5940,174,50982,6615,57423,4247
532,4256,6,495,6,5940,174,51078,6615,57519,4255
533,4264,6,495,6,5940,174,51174,6615,57615,4263
534,4272,6,495,6,5940,174,51270,6615,57711,4271
535,4280,6,495,6,5940,174,51366,6615,57807,4279
536,4288,6,495,6,5940,174,51462,6615,57903,4287
537,4296,6,495,6,5940,174,51558,6615,57999,4295
538,4304,6,495,6,5940,174,51654,6615,58095,4303
539,4312,6,495,6,5940,174,51750,6615,58191,4311
540,4320,6,495,6,5940,174,51846,6615,58287,4319
541,4328,6,495,6,5940,174,51942,6615,58383,4327
542,4336,6,495,6,5940,174,52038,6615,58479,4335
543,4344,6,495,6,5940,174,52134,6615,58575,4343
544,4352,6,495,6,5940,174,52230,6615,58671,4351
545,4360,6,495,6,5940,174,52326,6615,58767,4359
546,4368,6,495,6,5940,174,52422,6615,58863,4367
547,4376,6,495,6,5940,174,52518,6615,58959,4375
548,4384,6,495,6,5940,174,52614,6615,59055,4383
549,4392,6,495,6,5940,174,52710,6615,59151,4391
550,4400,6,495,6,5940,174,52806,6615,59247,4399
551,4408,6,495,6,5940,174,52902,6615,59343,4407
552,4416,6,495,6,5940,174,52998,6615,59439,4415
553,4424,6,495,6,5940,174,53094,6615,59535,4423
554,4432,6,495,6,5940,174,53190,6615,59631,4431
555,4440,6,495,6,5940,174,53286,6615,59727,4439
556,4448,6,495,6,5940,174,53382,6615,59823,4447
557,4456,6,495,6,5940,174,53478,6615,59919,4455
558,4464,6,495,6,5940,174,53574,6615,60015,4463
559,4472,6,495,6,5940,174,53670,6615,60111,4471
560,4480,6,495,6,5940,174,53766,6615,60207,4479
561,4488,6,495,6,5940,174,53862,6615,60303,4487
562,4496,6,495,6,5940,174,53958,6615,60399,4495
563,4504,6,495,6,5940,174,54054,6615,60495,4503
564,4512,6,495,6,5940,174,54150,6615,60591,4511
565,4520,6,495,6,5940,174,54246,6615,60687,4519
566,4528,6,495,6,5940,174,54342,6615,60783,4527
567,4536,6,495,6,5940,174,54438,6615,60879,4535
568,4544,6,495,6,5940,174,54534,6615,60975,4543
569,4552,6,495,6,5940,174,54630,6615,61071,4551
570,4560,6,495,6,5940,174,54726,6615,61167,4559
571,4568,6,495,6,5940,174,54822,6615,61263,4567
572,4576,6,495,6,5940,174,54918,6615,61359,4575
573,4584,6,495,6,5940,174,55014,6615,61455,4583
574,4592,6,495,6,5940,174,55110,6615,61551,4591
575,4600,6,495,6,5940,174,55206,6615,61647,4599
576,4608,6,495,6,5940,174,55302,6615,61743,4607
577,4616,6,495,6,5940,174,55398,6615,61839,4615
578,4624,6,495,6,5940,174,55494,6615,61935,4623
579,4632,6,495,6,5940,174,55590,6615,62031,4631
580,4640,6,495,6,5940,174,55686,6615,62127,4639
581,4648,6,495,6,5940,174,55782,6615,62223,4647
582,4656,6,495,6,5940,174,55878,6615,62319,4655
583,4664,6,495,6,5940,174,55974,6615,62415,4663
584,4672,6,495,6,5940,174,56070,6615,62511,4671
585,4680,6,495,6,5940,174,56166,6615,62607,4679
586,4688,6,495,6,5940,174,56262,6615,62703,4687
587,4696,6,495,6,5940,174,56358,6615,62799,4695
588,4704,6,495,6,5940,174,56454,6615,62895,4703
589,4712,6,495,6,5940,174,56550,6615,62991,4711
590,4720,6,495,6,5940,174,56646,6615,63087,4719
591,4728,6,495,6,5940,174,56742,6615,63183,4727
592,4736,6,495,6,5940,174,56838,6615,63279,4735
593,4744,6,495,6,5940,174,56934,6615,63375,4743
594,4752,6,495,6,5940,174,57030,6615,63471,4751
595,4760,6,495,6,5940,174,57126,6615,63567,4759
596,4768,6,495,6,5940,174,57222,6615,63663,4767
597,4776,6,495,6,5940,174,57318,6615,63759,4775
598,4784,6,495,6,5940,174,57414,6615,63855,4783
599,4792,6,495,6,5940,174,57510,6615,63951,4791
600,4800,6,495,6,5940,174,57606,6615,64047,4799
601,4808,6,495,6,5940,174,57702,6615,64143,4807
602,4816,6,495,6,5940,174,57798,6615,64239,4815
603,4824,6,495,6,5940,174,57894,6615,64335,4823
604,4832,6,495,6,5940,174,57990,6615,64431,4831
605,4840,6,495,6,5940,174,58086,6615,64527,4839
606,4848,6,495,6,5940,174,58182,6615,64623,4847
607,4856,6,495,6,5940,174,58278,6615,64719,4855
608,4864,6,495,6,5940,174,58374,6615,64815,4863
609,4872,6,495,6,5940,174,58470,6615,64911,4871
610,4880,6,495,6,5940,174,58566,6615,65007,4879
611,4888,6,495,6,5940,174,58662,6615,65103,4887
612,4896,6,495,6,5940,174,58758,6615,65199,4895
613,4904,6,495,6,5940,174,58854,6615,65295,4903
614,4912,6,495,6,5940,174,58950,6615,65391,4911
615,4920,6,495,6,5940,174,59046,6615,65487,4919
616,4928,6,495,6,5940,174,59142,6615,65583,4927
617,4936,6,495,6,5940,174,59238,6615,65679,4935
618,4944,6,495,6,5940,174,59334,6615,65775,4943
619,4952,6,495,6,5940,174,59430,6615,65871,4951
620,4960,6,495,6,5940,174,59526,6615,65967,4959
621,4968,6,495,6,5940,174,59622,6615,66063,4967
622,4976,6,495,6,5940,174,59718,6615,66159,4975
623,4984,6,495,6,5940,174,59814,6615,66255,4983
624,4992,6,495,6,5940,174,59910,6615,66351,4991
625,5000,6,495,6,5940,174,60006,6615,66447,4999
626,5008,6,495,6,5940,174,60102,6615,66543,5007
627,5016,6,495,6,5940,174,60198,6615,66639,5015
628,5024,6,495,6,5940,174,60294,6615,66735,5023
629,5032,6,495,6,5940,174,60390,6615,66831,5031
630,5040,6,495,6,5940,174,60486,6615,66927,5039
631,5048,6,495,6,5940,174,60582,6615,67023,5047
632,5056,6,495,6,5940,174,60678,6615,67119,5055
633,5064,6,495,6,5940,174,60774,6615,67215,5063
634,5072,6,495,6,5940,174,60870,6615,67311,5071
635,5080,6,495,6,5940,174,60966,6615,67407,5079
636,5088,6,495,6,5940,174,61062,6615,67503,5087
637,5096,6,495,6,5940,174,61158,6615,67599,5095
638,5104,6,495,6,5940,174,61254,6615,67695,5103
639,5112,6,495,6,5940,174,61350,6615,67791,5111
640,5120,6,495,6,5940,174,61446,6615,67887,5119
641,5128,6,495,6,5940,174,61542,6615,67983,5127
642,5136,6,495,6,5940,174,61638,6615,68079,5135
643,5144,6,495,6,5940,174,61734,6615,68175,5143
644,5152,6,495,6,5940,174,61830,6615,68271,5151
645,5160,6,495,6,5940,174,61926,6615,68367,5159
646,5168,6,495,6,5940,174,62022,6615,68463,5167
647,5176,6,495,6,5940,174,62118,6615,68559,5175
648,5184,6,495,6,5940,174,62214,6615,68655,5183
649,5192,6,495,6,5940,174,62310,6615,68751,5191
650,5200,6,495,6,5940,174,62406,6615,68847,5199
651,5208,6,495,6,5940,174,62502,6615,68943,5207
652,5216,6,495,6,5940,174,62598,6615,69039,5215
653,5224,6,495,6,5940,174,62694,6615,69135,5223
654,5232,6,495,6,5940,174,62790,6615,69231,5231
655,5240,6,495,6,5940,174,62886,6615,69327,5239
656,5248,6,495,6,5940,174,62982,6615,69423,5247
657,5256,6,495,6,5940,174,63078,6615,69519,5255
658,5264,6,495,6,5940,174,63174,6615,69615,5263
659,5272,6,495,6,5940,174,63270,6615,69711,5271
660,5280,6,495,6,5940,174,63366,6615,69807,5279
661,5288,6,495,6,5940,174,63462,6615,69903,5287
662,5296,6,495,6,5940,174,63558,6615,69999,5295
663,5304,6,495,6,5940,174,63654,6615,70095,5303
664,5312,6,495,6,5940,174,63750,6615,70191,5311
665,5320,6,495,6,5940,174,63846,6615,70287,5319
666,5328,6,495,6,5940,174,63942,6615,70383,5327
667,5336,6,495,6,5940,174,64038,6615,70479,5335
668,5344,6,495,6,5940,174,64134,6615,70575,5343
669,5352,6,495,6,5940,174,64230,6615,70671,5351
670,5360,6,495,6,5940,174,64326,6615,70767,5359
671,5368,6,495,6,5940,174,64422,6615,70863,5367
672,5376,6,495,6,5940,174,64518,6615,70959,5375
673,5384,6,495,6,5940,174,64614,6615,71055,5383
674,5392,6,495,6,5940,174,64710,6615,71151,5391
675,5400,6,495,6,5940,174,64806,6615,71247,5399
676,5408,6,495,6,5940,174,64902,6615,71343,5407
677,5416,6,495,6,5940,174,64998,6615,71439,5415
678,5424,6,495,6,5940,174,65094,6615,71535,5423
679,5432,6,495,6,5940,174,65190,6615,71631,5431
680,5440,6,495,6,5940,174,65286,6615,71727,5439
681,5448,6,495,6,5940,174,65382,6615,71823,5447
682,5456,6,495,6,5940,174,65478,6615,71919,5455
683,5464,6,495,6,5940,174,65574,6615,72015,5463
684,5472,6,495,6,5940,174,65670,6615,72111,5471
685,5480,6,495,6,5940,174,65766,6615,72207,5479
686,5488,6,495,6,5940,174,65862,6615,72303,5487
687,5496,6,495,6,5940,174,65958,6615,72399,5495
688,5504,6,495,6,5940,174,66054,6615,72495,5503
689,5512,6,495,6,5940,174,66150,6615,72591,5511
690,5520,6,495,6,5940,174,66246,6615,72687,5519
691,5528,6,495,6,5940,174,66342,6615,72783,5527
692,5536,6,495,6,5940,174,66438,6615,72879,5535
693,5544,6,495,6,5940,174,66534,6615,72975,5543
694,5552,6,495,6,5940,174,66630,6615,73071,5551
695,5560,6,495,6,5940,174,66726,6615,73167,5559
696,5568,6,495,6,5940,174,66822,6615,73263,5567
697,5576,6,495,6,5940,174,66918,6615,73359,5575
698,5584,6,495,6,5940,174,67014,6615,73455,5583
699,5592,6,495,6,5940,174,67110,6615,73551,5591
700,5600,6,495,6,5940,174,67206,6615,73647,5599
701,5608,6,495,6,5940,174,67302,6615,73743,5607
702,5616,6,495,6,5940,174,67398,6615,73839,5615
703,5624,6,495,6,5940,174,67494,6615,73935,5623
704,5632,6,495,6,5940,174,67590,6615,74031,5631
705,5640,6,495,6,5940,174,67686,6615,74127,5639
706,5648,6,495,6,5940,174,67782,6615,74223,5647
707,5656,6,495,6,5940,174,67878,6615,74319,5655
708,5664,6,495,6,5940,174,67974,6615,74415,5663
709,5672,6,495,6,5940,174,68070,6615,74511,5671
710,5680,6,495,6,5940,174,68166,6615,74607,5679
711,5688,6,495,6,5940,174,68262,6615,74703,5687
712,5696,6,495,6,5940,174,68358,6615,74799,5695
713,5704,6,495,6,5940,174,68454,6615,74895,5703
714,5712,6,495,6,5940,174,68550,6615,74991,5711
715,5720,6,495,6,5940,174,68646,6615,75087,5719
716,5728,6,495,6,5940,174,68742,6615,75183,5727
717,5736,6,495,6,5940,174,68838,6615,75279,5735
718,5744,6,495,6,5940,174,68934,6615,75375,5743
719,5752,6,495,6,5940,174,69030,6615,75471,5751
720,5760,6,495,6,5940,174,69126,6615,75567,5759
721,5768,6,495,6,5940,174,69222,6615,75663,5767
722,5776,6,495,6,5940,174,69318,6615,75759,5775
723,5784,6,495,6,5940,174,69414,6615,75855,5783
724,5792,6,495,6,5940,174,69510,6615,75951,5791
725,5800,6,495,6,5940,174,69606,6615,76047,5799
726,5808,6,495,6,5940,174,69702,6615,76143,5807
727,5816,6,495,6,5940,174,69798,6615,76239,5815
728,5824,6,495,6,5940,174,69894,6615,76335,5823
729,5832,6,495,6,5940,174,69990,6615,76431,5831
730,5840,6,495,6,5940,174,70086,6615,76527,5839
731,5848,6,495,6,5940,174,70182,6615,76623,5847
732,5856,6,495,6,5940,174,70278,6615,76719,5855
733,5864,6,495,6,5940,174,70374,6615,76815,5863
734,5872,6,495,6,5940,174,70470,6615,76911,5871
735,5880,6,495,6,5940,174,70566,6615,77007,5879
736,5888,6,495,6,5940,174,70662,6615,77103,5887
737,5896,6,495,6,5940,174,70758,6615,77199,5895
738,5904,6,495,6,5940,174,70854,6615,77295,5903
739,5912,6,495,6,5940,174,70950,6615,77391,5911
740,5920,6,495,6,5940,174,71046,6615,77487,5919
741,5928,6,495,6,5940,174,71142,6615,77583,5927
742,5936,6,495,6,5940,174,71238,6615,77679,5935
743,5944,6,495,6,5940,174,71334,6615,77775,5943
744,5952,6,495,6,5940,174,71430,6615,77871,5951
745,5960,6,495,6,5940,174,71526,6615,77967,5959
746,5968,6,495,6,5940,174,71622,6615,78063,5967
747,5976,6,495,6,5940,174,71718,6615,78159,5975
748,5984,6,495,6,5940,174,71814,6615,78255,5983
749,5992,6,495,6,5940,174,71910,6615,78351,5991
750,6000,6,495,6,5940,174,72006,6615,78447,5999
751,6008,6,495,6,5940,174,72102,6615,78543,6007
752,6016,6,495,6,5940,174,72198,6615,78639,6015
753,6024,6,495,6,5940,174,72294,6615,78735,6023
754,6032,6,495,6,5940,174,72390,6615,78831,6031
755,6040,6,495,6,5940,174,72486,6615,78927,6039
756,6048,6,495,6,5940,174,72582,6615,79023,6047
757,6056,6,495,6,5940,174,72678,6615,79119,6055
758,6064,6,495,6,5940,174,72774,6615,79215,6063
759,6072,6,495,6,5940,174,72870,6615,79311,6071
760,6080,6,495,6,5940,174,72966,6615,79407,6079
761,6088,6,495,6,5940,174,73062,6615,79503,6087
762,6096,6,495,6,5940,174,73158,6615,79599,6095
763,6104,6,495,6,5940,174,73254,6615,79695,6103
764,6112,6,495,6,5940,174,73350,6615,79791,6111
765,6120,6,495,6,5940,174,73446,6615,79887,6119
766,6128,6,495,6,5940,174,73542,6615,79983,6127
767,6136,6,495,6,5940,174,73638,6615,80079,6135
768,6144,6,495,6,5940,174,73734,6615,80175,6143
769,6152,6,495,6,5940,174,73830,6615,80271,6151
770,6160,6,495,6,5940,174,73926,6615,80367,6159
771,6168,6,495,6,5940,174,74022,6615,80463,6167
772,6176,6,495,6,5940,174,74118,6615,80559,6175
773,6184,6,495,6,5940,174,74214,6615,80655,6183
774,6192,6,495,6,5940,174,74310,6615,80751,6191
775,6200,6,495,6,5940,174,74406,6615,80847,6199
776,6208,6,495,6,5940,174,74502,6615,80943,6207
777,6216,6,495,6,5940,174,74598,6615,81039,6215
778,6224,6,495,6,5940,174,74694,6615,81135,6223
779,6232,6,495,6,5940,174,74790,6615,81231,6231
780,6240,6,495,6,5940,174,74886,6615,81327,6239
781,6248,6,495,6,5940,174,74982,6615,81423,6247
782,6256,6,495,6,5940,174,75078,6615,81519,6255
783,6264,6,495,6,5940,174,75174,6615,81615,6263
784,6272,6,495,6,5940,174,75270,6615,81711,6271
785,6280,6,495,6,5940,174,75366,6615,81807,6279
786,6288,6,495,6,5940,174,75462,6615,81903,6287
787,6296,6,495,6,5940,174,75558,6615,81999,6295
788,6304,6,495,6,5940,174,75654,6615,82095,6303
789,6312,6,495,6,5940,174,75750,6615,82191,6311
790,6320,6,495,6,5940,174,75846,6615,82287,6319
791,6328,6,495,6,5940,174,75942,6615,82383,6327
792,6336,6,495,6,5940,174,76038,6615,82479,6335
793,6344,6,495,6,5940,174,76134,6615,82575,6343
794,6352,6,495,6,5940,174,76230,6615,82671,6351
795,6360,6,495,6,5940,174,76326,6615,82767,6359
796,6368,6,495,6,5940,174,76422,6615,82863,6367
797,6376,6,495,6,5940,174,76518,6615,82959,6375
798,6384,6,495,6,5940,174,76614,6615,83055,6383
799,6392,6,495,6,5940,174,76710,6615,83151,6391
800,6400,6,495,6,5940,174,76806,6615,83247,6399
801,6408,6,495,6,5940,174,76902,6615,83343,6407
802,6416,6,495,6,5940,174,76998,6615,83439,6415
803,6424,6,495,6,5940,174,77094,6615,83535,6423
804,6432,6,495,6,5940,174,77190,6615,83631,6431
805,6440,6,495,6,5940,174,77286,6615,83727,6439
806,6448,6,495,6,5940,174,77382,6615,83823,6447
807,6456,6,495,6,5940,174,77478,6615,83919,6455
808,6464,6,495,6,5940,174,77574,6615,84015,6463
809,6472,6,495,6,5940,174,77670,6615,84111,6471
810,6480,6,495,6,5940,174,77766,6615,84207,6479
811,6488,6,495,6,5940,174,77862,6615,84303,6487
812,6496,6,495,6,5940,174,77958,6615,84399,6495
813,6504,6,495,6,5940,174,78054,6615,84495,6503
814,6512,6,495,6,5940,174,78150,6615,84591,6511
815,6520,6,495,6,5940,174,78246,6615,84687,6519
816,6528,6,495,6,5940,174,78342,6615,84783,6527
817,6536,6,495,6,5940,174,78438,6615,84879,6535
818,6544,6,495,6,5940,174,78534,6615,84975,6543
819,6552,6,495,6,5940,174,78630,6615,85071,6551
820,6560,6,495,6,5940,174,78726,6615,85167,6559
821,6568,6,495,6,5940,174,78822,6615,85263,6567
822,6576,6,495,6,5940,174,78918,6615,85359,6575
823,6584,6,495,6,5940,174,79014,6615,85455,6583
824,6592,6,495,6,5940,174,79110,6615,85551,6591
825,6600,6,495,6,5940,174,79206,6615,85647,6599
826,6608,6,495,6,5940,174,79302,6615,85743,6607
827,6616,6,495,6,5940,174,79398,6615,85839,6615
828,6624,6,495,6,5940,174,79494,6615,85935,6623
829,6632,6,495,6,5940,174,79590,6615,86031,6631
830,6640,6,495,6,5940,174,79686,6615,86127,6639
831,6648,6,495,6,5940,174,79782,6615,86223,6647
832,6656,6,495,6,5940,174,79878,6615,86319,6655
833,6664,6,495,6,5940,174,79974,6615,86415,6663
834,6672,6,495,6,5940,174,80070,6615,86511,6671
835,6680,6,495,6,5940,174,80166,6615,86607,6679
836,6688,6,495,6,5940,174,80262,6615,86703,6687
837,6696,6,495,6,5940,174,80358,6615,86799,6695
838,6704,6,495,6,5940,174,80454,6615,86895,6703
839,6712,6,495,6,5940,174,80550,6615,86991,6711
840,6720,6,495,6,5940,174,80646,6615,87087,6719
841,6728,6,495,6,5940,174,80742,6615,87183,6727
842,6736,6,495,6,5940,174,80838,6615,87279,6735
843,6744,6,495,6,5940,174,80934,6615,87375,6743
844,6752,6,495,6,5940,174,81030,6615,87471,6751
845,6760,6,495,6,5940,174,81126,6615,87567,6759
846,6768,6,495,6,5940,174,81222,6615,87663,6767
847,6776,6,495,6,5940,174,81318,6615,87759,6775
848,6784,6,495,6,5940,174,81414,6615,87855,6783
849,6792,6,495,6,5940,174,81510,6615,87951,6791
850,6800,6,495,6,5940,174,81606,6615,88047,6799
851,6808,6,495,6,5940,174,81702,6615,88143,6807
852,6816,6,495,6,5940,174,81798,6615,88239,6815
853,6824,6,495,6,5940,174,81894,6615,88335,6823
854,6832,6,495,6,5940,174,81990,6615,88431,6831
855,6840,6,495,6,5940,174,82086,6615,88527,6839
856,6848,6,495,6,5940,174,82182,6615,88623,6847
857,6856,6,495,6,5940,174,82278,6615,88719,6855
858,6864,6,495,6,5940,174,82374,6615,88815,6863
859,6872,6,495,6,5940,174,82470,6615,88911,6871
860,6880,6,495,6,5940,174,82566,6615,89007,6879
861,6888,6,495,6,5940,174,82662,6615,89103,6887
862,6896,6,495,6,5940,174,82758,6615,89199,6895
863,6904,6,495,6,5940,174,82854,6615,89295,6903
864,6912,6,495,6,5940,174,82950,6615,89391,6911
865,6920,6,495,6,5940,174,83046,6615,89487,6919
866,6928,6,495,6,5940,174,83142,6615,89583,6927
867,6936,6,495,6,5940,174,83238,6615,89679,6935
868,6944,6,495,6,5940,174,83334,6615,89775,6943
869,6952,6,495,6,5940,174,83430,6615,89871,6951
870,6960,6,495,6,5940,174,83526,6615,89967,6959
871,6968,6,495,6,5940,174,83622,6615,90063,6967
872,6976,6,495,6,5940,174,83718,6615,90159,6975
873,6984,6,495,6,5940,174,83814,6615,90255,6983
874,6992,6,495,6,5940,174,83910,6615,90351,6991
875,7000,6,495,6,5940,174,84006,6615,90447,6999
876,7008,6,495,6,5940,174,84102,6615,90543,7007
877,7016,6,495,6,5940,174,84198,6615,90639,7015
878,7024,6,495,6,5940,174,84294,6615,90735,7023
879,7032,6,495,6,5940,174,84390,6615,90831,7031
880,7040,6,495,6,5940,174,84486,6615,90927,7039
881,7048,6,495,6,5940,174,84582,6615,91023,7047
882,7056,6,495,6,5940,174,84678,6615,91119,7055
883,7064,6,495,6,5940,174,84774,6615,91215,7063
884,7072,6,495,6,5940,174,84870,6615,91311,7071
885,7080,6,495,6,5940,174,84966,6615,91407,7079
886,7088,6,495,6,5940,174,85062,6615,91503,7087
887,7096,6,495,6,5940,174,85158,6615,91599,7095
888,7104,6,495,6,5940,174,85254,6615,91695,7103
889,7112,6,495,6,5940,174,85350,6615,91791,7111
890,7120,6,495,6,5940,174,85446,6615,91887,7119
891,7128,6,495,6,5940,174,85542,6615,91983,7127
892,7136,6,495,6,5940,174,85638,6615,92079,7135
893,7144,6,495,6,5940,174,85734,6615,92175,7143
894,7152,6,495,6,5940,174,85830,6615,92271,7151
895,7160,6,495,6,5940,174,85926,6615,92367,7159
896,7168,6,495,6,5940,174,86022,6615,92463,7167
897,7176,6,495,6,5940,174,86118,6615,92559,7175
898,7184,6,495,6,5940,174,86214,6615,92655,7183
899,7192,6,495,6,5940,174,86310,6615,92751,7191
900,7200,6,495,6,5940,174,86406,6615,92847,7199
901,7208,6,495,6,5940,174,86502,6615,92943,7207
902,7216,6,495,6,5940,174,86598,6615,93039,7215
903,7224,6,495,6,5940,174,86694,6615,93135,7223
904,7232,6,495,6,5940,174,86790,6615,93231,7231
905,7240,6,495,6,5940,174,86886,6615,93327,7239
906,7248,6,495,6,5940,174,86982,6615,93423,7247
907,7256,6,495,6,5940,174,87078,6615,93519,7255
908,7264,6,495,6,5940,174,87174,6615,93615,7263
909,7272,6,495,6,5940,174,87270,6615,93711,7271
910,7280,6,495,6,5940,174,87366,6615,93807,7279
911,7288,6,495,6,5940,174,87462,6615,93903,7287
912,7296,6,495,6,5940,174,87558,6615,93999,7295
913,7304,6,495,6,5940,174,87654,6615,94095,7303
914,7312,6,495,6,5940,174,87750,6615,94191,7311
915,7320,6,495,6,5940,174,87846,6615,94287,7319
916,7328,6,495,6,5940,174,87942,6615,94383,7327
917,7336,6,495,6,5940,174,88038,6615,94479,7335
918,7344,6,495,6,5940,174,88134,6615,94575,7343
919,7352,6,495,6,5940,174,88230,6615,94671,7351
920,7360,6,495,6,5940,174,88326,6615,94767,7359
921,7368,6,495,6,5940,174,88422,6615,94863,7367
922,7376,6,495,6,5940,174,88518,6615,94959,7375
923,7384,6,495,6,5940,174,88614,6615,95055,7383
924,7392,6,495,6,5940,174,88710,6615,95151,7391
925,7400,6,495,6,5940,174,88806,6615,95247,7399
926,7408,6,495,6,5940,174,88902,6615,95343,7407
927,7416,6,495,6,5940,174,88998,6615,95439,7415
